Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
14870	-3736.483	-3720.507	-15.97624	0.2086638	0.2093759	0.3407854	0.1296909	0.0115504	0.503492	0.00338494	0.0132094	0.46641	0.00195239	0.008532909	0.000723636	0.0393535	0.407682	3.55224	0.309927	0.295699	0.115714	0.27866	0.1382238	0.06173255
14880	-3750.81	-3731.336	-19.47316	0.2075887	0.1873984	0.3440101	0.4129799	0.0105245	0.443086	0.0088823	0.0171496	0.512224	0.00813388	0.0674748	0.000333869	0.0268366	0.349977	3.62285	0.309359	0.296644	0.142847	0.25115	0.4804547	0.1404395
14890	-3740.207	-3724.921	-15.28624	0.2389766	0.2312769	0.2436617	-0.1681032	0.00724132	0.587604	0.0106738	0.00918134	0.377063	0.00823562	0.1732115	0.00135091	0.0535424	0.460304	3.4848	0.304215	0.313268	0.119805	0.262712	0.0051083	33.90786
14900	-3741.017	-3726.162	-14.85544	0.2303447	0.2036008	0.2556409	-0.05411201	0.0130896	0.562718	0.0102218	0.00321703	0.402866	0.00788682	0.08199001	0.000600189	0.0358783	0.39299	3.57053	0.283637	0.322075	0.124928	0.269359	0.027878	2.941029
14910	-3735.744	-3720.013	-15.73159	0.2378317	0.2056196	0.2572009	0.1563941	0.011771	0.50603	0.00903016	0.00615125	0.46	0.00701768	0.02919077	0.000641512	0.0370791	0.398165	3.56411	0.283048	0.30874	0.131105	0.277107	0.1855848	0.1572907
14920	-3734.046	-3718.917	-15.12926	0.2634032	0.2123734	0.2679445	-0.01923606	0.0116916	0.502617	0.0138331	0.0111275	0.456898	0.00383304	0.07312803	0.000794215	0.0412048	0.415173	3.54283	0.302642	0.291035	0.139633	0.26669	0.05389197	1.356938
14930	-3734.372	-3719.985	-14.38609	0.2477325	0.2161898	0.2666921	0.02727569	0.00949697	0.508009	0.0110201	0.00811426	0.461799	0.00156036	0.006404799	0.000890779	0.0436062	0.424578	3.53093	0.293849	0.288933	0.130743	0.286475	0.03368049	0.1901635
14940	-3738.415	-3723.108	-15.30732	0.2510131	0.1936586	0.2809214	0.09071248	0.00989854	0.507135	0.0125701	0.00579827	0.461005	0.0035936	0.02215918	0.000423698	0.0301991	0.366906	3.60247	0.311742	0.268088	0.144265	0.275905	0.1128717	0.1963219
14950	-3736.444	-3719.508	-16.93621	0.2604301	0.1917174	0.287531	0.11734	0.0127336	0.50224	0.00420829	0.00635627	0.473137	0.00132479	0.1007266	0.000394179	0.029138	0.361697	3.60877	0.311918	0.298871	0.134976	0.254235	0.2180665	0.4619075
14960	-3740.364	-3723.327	-17.03736	0.259625	0.1961459	0.3108469	-0.05662274	0.0127061	0.501154	0.0041992	0.00744715	0.472115	0.00237812	0.1785024	0.000463803	0.0315821	0.373524	3.59443	0.302533	0.293816	0.140105	0.263546	0.1218797	1.464579
14970	-3742.333	-3726.769	-15.5644	0.2660068	0.2349042	0.269697	0.1824369	0.0120417	0.517564	0.00441759	0.0124183	0.447429	0.00612975	0.0004609477	0.00148127	0.0560258	0.468551	3.47394	0.304665	0.292551	0.12525	0.277534	0.1828979	0.002520246
14980	-3735.598	-3720.972	-14.62526	0.2355415	0.2019633	0.3054013	0.02050452	0.0126851	0.545216	0.00562157	0.0130818	0.416939	0.00645725	0.001226476	0.000568077	0.0349158	0.388763	3.57575	0.298042	0.294768	0.136217	0.270973	0.02173099	0.05643902
14990	-3737.098	-3722.229	-14.86891	0.2387318	0.1814335	0.3067114	-0.02732675	0.0125186	0.50258	0.00373827	0.00305989	0.472497	0.00560601	0.03926487	0.000262008	0.0237977	0.333498	3.64244	0.304376	0.273028	0.15157	0.271026	0.01193812	3.289034
15000	-3740.568	-3722.714	-17.85329	0.2292136	0.2233358	0.2937322	0.1813067	0.0166195	0.498893	0.00326563	0.00264883	0.474767	0.00380609	0.1191865	0.00109266	0.0482289	0.441788	3.50889	0.303998	0.292565	0.139702	0.263735	0.3004932	0.3966364
15010	-3739.491	-3724.108	-15.38346	0.2309068	0.2349369	0.2920794	-0.03502996	0.00821107	0.578936	0.0108997	0.00692039	0.393154	0.00187864	0.08305249	0.00148249	0.0560484	0.468625	3.47384	0.308587	0.291397	0.138003	0.262014	0.04802254	1.729448
15020	-3735.141	-3719.985	-15.15649	0.211507	0.1991921	0.3104245	0.07291695	0.0171653	0.51634	0.00774579	0.00705443	0.450589	0.00110479	0.005451986	0.000516529	0.0333107	0.381546	3.58463	0.280259	0.298784	0.144153	0.276804	0.07836894	0.0695682
15030	-3737.489	-3719.015	-18.47392	0.2134222	0.1790164	0.3153095	0.3399081	0.018828	0.566731	0.0049051	0.0048398	0.400961	0.00373555	0.07006376	0.000236406	0.0226142	0.326726	3.65042	0.28846	0.2882	0.130426	0.292914	0.4099718	0.170899
15040	-3740.873	-3723.994	-16.87818	0.2177372	0.1762462	0.267517	-0.3189143	0.0169756	0.484088	0.00584909	0.00695906	0.482603	0.00352511	0.3344541	0.000209396	0.0212928	0.318901	3.6596	0.313604	0.277583	0.131191	0.277622	0.01553978	21.52245
15050	-3741.899	-3719.443	-22.45634	0.2146539	0.1811701	0.3388519	-0.7187215	0.0122707	0.47657	0.00918943	0.00773611	0.492326	0.00190786	0.819158	0.000259124	0.0236674	0.332763	3.64331	0.309355	0.303523	0.131477	0.255645	0.1004365	8.15598
15060	-3733.58	-3717.256	-16.32387	0.2283729	0.1868835	0.2637306	-0.06777478	0.0131006	0.504773	0.00851436	0.0102718	0.461758	0.00158285	0.1732981	0.000327157	0.0265678	0.348568	3.62454	0.307239	0.295195	0.138391	0.259174	0.1055233	1.642273
15070	-3735.952	-3717.869	-18.08301	0.2729766	0.1955865	0.2834258	0.328114	0.0152953	0.498694	0.00856131	0.0103284	0.464304	0.00281641	0.06496622	0.000454555	0.0312687	0.372041	3.59624	0.297252	0.300092	0.137503	0.265153	0.3930802	0.1652747
15080	-3746.57	-3726.96	-19.60917	0.2669841	0.1597635	0.2822812	-0.2733737	0.0120703	0.570381	0.00894702	0.00596366	0.401871	0.000767267	0.4503849	9.32348e-05	0.0142445	0.271039	3.71462	0.300343	0.317916	0.122423	0.259318	0.1770111	2.544387
15090	-3736.833	-3721.76	-15.07307	0.2593919	0.1860895	0.3004722	-0.03987388	0.0116896	0.461351	0.00855563	0.00248481	0.509781	0.00613803	0.06109303	0.000316999	0.0261556	0.34639	3.62714	0.314422	0.302329	0.128008	0.25524	0.02121916	2.879145
15100	-3736.222	-3720.997	-15.22591	0.2188666	0.1953329	0.3416709	0.04784553	0.0121227	0.554822	0.00494297	0.0010016	0.422029	0.00508145	0.002561903	0.000450407	0.0311271	0.371368	3.59705	0.288111	0.325016	0.127032	0.259841	0.05040744	0.0508239
15110	-3739.904	-3722.748	-17.15622	0.2349601	0.1909342	0.2899307	-0.09330991	0.00950274	0.553156	0.00668497	0.00482905	0.420761	0.00506619	0.218465	0.000382701	0.0287146	0.359586	3.61132	0.292163	0.286719	0.131053	0.290065	0.1251551	1.745554
15120	-3737.706	-3721.469	-16.23717	0.2442484	0.1895576	0.2709857	-0.2234515	0.0122176	0.485632	0.00859481	0.00620867	0.482043	0.00530416	0.2411266	0.000363113	0.0279768	0.355859	3.6158	0.295584	0.285515	0.132729	0.286172	0.0176751	13.64216
15130	-3741.189	-3723.903	-17.28617	0.2381758	0.1688547	0.2817958	0.2708326	0.0121148	0.481546	0.006625	0.0154335	0.477987	0.00629432	0.05184916	0.000148558	0.0179559	0.297698	3.6842	0.324014	0.302665	0.134087	0.239234	0.3226817	0.160682
15140	-3735.997	-3720.749	-15.24808	0.2129238	0.2043876	0.3179323	-0.06682846	0.0127291	0.543768	0.00687614	0.010118	0.417542	0.00896692	0.07568602	0.000616064	0.0363444	0.395012	3.56803	0.285141	0.294081	0.128566	0.292211	0.008857555	8.544798
15150	-3740.895	-3723.855	-17.03951	0.211293	0.1886944	0.3247398	-0.2404609	0.0125395	0.535667	0.00588349	0.0141068	0.411322	0.0204815	0.2696635	0.000351208	0.0275185	0.353513	3.61862	0.269403	0.322202	0.12134	0.287055	0.02920261	9.234226
15160	-3737.135	-3721.758	-15.37705	0.2214266	0.1925215	0.3120178	0.06298318	0.0136878	0.537367	0.00673865	0.00903376	0.412627	0.0205464	0.02259709	0.000406221	0.0295756	0.363859	3.60616	0.290996	0.297788	0.12092	0.290296	0.08558027	0.2640455
15170	-3748.149	-3732.587	-15.56197	0.2009817	0.2001938	0.2937619	-0.03000477	0.0132485	0.551118	0.00769784	0.00732397	0.392062	0.0285505	0.09229295	0.000534762	0.0338874	0.384164	3.58141	0.287642	0.303194	0.119806	0.289358	0.06228818	1.481709
15180	-3739.984	-3725.422	-14.56221	0.2138628	0.1587116	0.2964196	-0.01587589	0.0131197	0.660978	0.00666602	0.00385872	0.312087	0.00329089	0.02059082	8.80376e-05	0.013844	0.267918	3.71815	0.287318	0.301592	0.123262	0.287829	0.004714929	4.367153
15190	-3743.293	-3723.821	-19.4716	0.1865561	0.2082342	0.3818443	-0.3876369	0.0131493	0.502962	0.00952198	0.00517308	0.465223	0.003971	0.4546165	0.000697942	0.0386568	0.404804	3.55584	0.287064	0.305285	0.132566	0.275085	0.06697963	6.787384
15200	-3733.024	-3717.526	-15.49759	0.195089	0.1589835	0.3629932	-0.03740685	0.00703466	0.556787	0.0101533	0.00517538	0.415925	0.00492473	0.0493403	8.93592e-05	0.0139469	0.268725	3.71724	0.304056	0.298418	0.126286	0.27124	0.01193345	4.134621
15210	-3737.671	-3721.091	-16.57984	0.2034906	0.2133837	0.3748335	0.0305581	0.00705261	0.564656	0.00970845	0.00557239	0.407504	0.00550675	0.07430871	0.000819036	0.0418357	0.417677	3.53967	0.283568	0.319441	0.134515	0.262477	0.1048668	0.7086008
15220	-3736.438	-3719.878	-16.5606	0.2033685	0.1678549	0.3680559	-0.04067118	0.00782859	0.576085	0.00786986	0.0095202	0.394865	0.0038312	0.1144268	0.000141488	0.0175262	0.294796	3.68754	0.294265	0.290021	0.132052	0.283662	0.07375559	1.551432
15230	-3740.926	-3724.958	-15.96781	0.2024257	0.1891749	0.3335147	0.01896097	0.015902	0.619017	0.00845635	0.00715349	0.343023	0.00644864	0.0685149	0.000357799	0.0277732	0.35482	3.61705	0.300223	0.302415	0.1133	0.284062	0.08747587	0.7832434
15240	-3735.82	-3720.687	-15.13348	0.2281934	0.1940003	0.2828244	-0.09682588	0.00892186	0.520437	0.00971391	0.011329	0.448584	0.00101467	0.1038445	0.000429054	0.0303875	0.367818	3.60137	0.287645	0.297651	0.129499	0.285205	0.007018625	14.79556
15250	-3737.625	-3721.924	-15.7007	0.2432908	0.1899456	0.2462802	0.1756621	0.012673	0.536326	0.0156633	0.00548592	0.42966	0.000191248	0.02212481	0.000368558	0.0281839	0.356911	3.61454	0.301402	0.310578	0.13265	0.25537	0.1977869	0.1118619
15260	-3745.515	-3724.885	-20.63039	0.22073	0.2068533	0.2676176	-0.2644774	0.0115953	0.558167	0.0143313	0.0209438	0.393122	0.00184081	0.520704	0.000667723	0.0378204	0.401306	3.56021	0.283692	0.30235	0.141015	0.272943	0.2562266	2.032201
15270	-3740.418	-3723.163	-17.25498	0.217508	0.1853277	0.3089559	0.08839185	0.0117111	0.563741	0.0116429	0.0139967	0.397049	0.00185919	0.1265975	0.000307471	0.0257629	0.344295	3.62964	0.300964	0.280389	0.125806	0.29284	0.2149893	0.5888547
15280	-3742.906	-3723.558	-19.34797	0.2229091	0.1909448	0.3523131	0.01956636	0.0111132	0.583028	0.0140944	0.0132822	0.37678	0.00170198	0.2598601	0.000382854	0.0287203	0.359614	3.61128	0.293423	0.296796	0.12574	0.284041	0.2794265	0.9299767
15290	-3738.286	-3721.803	-16.48335	0.225084	0.1895218	0.3192629	-0.0847392	0.0130738	0.583575	0.0143188	0.00427647	0.382777	0.00197905	0.1592384	0.000362614	0.0279577	0.355762	3.61592	0.315161	0.291373	0.118511	0.274955	0.07449916	2.137452
15300	-3739.723	-3723.91	-15.81296	0.2214201	0.1670007	0.3401196	0.01075461	0.0117266	0.606993	0.0063731	0.00327379	0.36763	0.00400347	0.05741789	0.000135653	0.0171632	0.292311	3.69039	0.276704	0.33071	0.121303	0.271282	0.0681725	0.8422442
15310	-3738.576	-3722.157	-16.41923	0.2296563	0.2046658	0.3395749	-0.1894921	0.0118931	0.594436	0.00368068	0.00559762	0.382065	0.00232767	0.1966387	0.000621746	0.0365098	0.395725	3.56714	0.287408	0.324294	0.117217	0.271082	0.007146615	27.51494
15320	-3739.166	-3721.746	-17.42082	0.2354885	0.2061207	0.2961996	0.1517801	0.0128654	0.588719	0.0121435	0.00851563	0.376629	0.00112721	0.1093334	0.000652069	0.0373795	0.399443	3.56253	0.27748	0.306717	0.132108	0.283695	0.2611135	0.4187198
15330	-3737.04	-3721.499	-15.54061	0.2314993	0.1960926	0.3556058	-0.07204583	0.0128842	0.589578	0.00817911	0.00852806	0.377179	0.00365121	0.07344232	0.000462915	0.0315521	0.373383	3.5946	0.301161	0.311139	0.127326	0.260374	0.00139649	52.59064
15340	-3737.704	-3721.643	-16.06078	0.2154365	0.213199	0.3557191	-0.08641513	0.0132974	0.539324	0.00391893	0.0129162	0.427777	0.00276568	0.1143581	0.00081446	0.0417201	0.41722	3.54025	0.296836	0.30667	0.126243	0.270251	0.02794302	4.092548
15350	-3736.195	-3718.823	-17.37181	0.1912592	0.2084598	0.3541142	-0.2351147	0.00987282	0.528427	0.0056224	0.0119533	0.438339	0.00578579	0.2727709	0.000702968	0.0387941	0.405374	3.55513	0.29894	0.293009	0.125848	0.282203	0.03765618	7.243722
15360	-3739.49	-3721.4	-18.08967	0.1930191	0.1762227	0.3548359	0.07561892	0.00738825	0.489248	0.00529587	0.0131515	0.482281	0.00263555	0.1548755	0.000209177	0.0212817	0.318834	3.65968	0.302383	0.290262	0.139834	0.26752	0.2304944	0.6719273
15370	-3740.714	-3725.399	-15.31495	0.1941646	0.1612051	0.3815132	0.001461556	0.0142292	0.492899	0.00333512	0.0123991	0.470284	0.00685375	0.006147394	0.000100736	0.0148033	0.275305	3.70979	0.289407	0.308156	0.120977	0.28146	0.007608949	0.8079162
15380	-3738.458	-3722.696	-15.76252	0.200017	0.193028	0.2839905	0.09992692	0.00972666	0.533363	0.00508923	0.0114438	0.434052	0.00632572	0.04565002	0.00041394	0.0298526	0.365218	3.60452	0.301382	0.286763	0.125348	0.286507	0.1455769	0.31358
15390	-3737.823	-3720.099	-17.72351	0.2125664	0.1718573	0.3355748	0.3000276	0.0100958	0.505359	0.00727528	0.0118447	0.456894	0.00853126	0.0319597	0.000171397	0.0192778	0.306366	3.67418	0.279465	0.31747	0.135276	0.267789	0.3319873	0.09626784
15400	-3745.78	-3727.357	-18.4226	0.2493652	0.2225428	0.2751412	0.09313675	0.00898345	0.471895	0.00617187	0.0125673	0.474312	0.0260703	0.2102509	0.00106886	0.0477081	0.439903	3.51132	0.299678	0.288616	0.131894	0.279811	0.3033877	0.6930108
15410	-3744.068	-3726.282	-17.78611	0.252338	0.1953258	0.245188	0.1868182	0.00688218	0.47283	0.00741126	0.0170362	0.47044	0.0254003	0.1400129	0.000450292	0.0311232	0.371349	3.59708	0.299161	0.310666	0.129949	0.260224	0.3268311	0.4283953
15420	-3744.124	-3728.717	-15.40688	0.2478766	0.2340434	0.2578192	-0.053827	0.0124548	0.471857	0.00444849	0.0142872	0.469472	0.0274804	0.112947	0.00144962	0.0554335	0.466606	3.47651	0.326909	0.277524	0.133584	0.261983	0.05911999	1.910471
15430	-3742.163	-3725.359	-16.80408	0.256724	0.2236814	0.2680237	-0.05027877	0.0114446	0.517041	0.00222287	0.00824643	0.431395	0.0296508	0.1856152	0.00110315	0.0484564	0.442607	3.50783	0.289593	0.301979	0.135979	0.272449	0.1353364	1.37151
15440	-3748.365	-3728.369	-19.99651	0.2587072	0.1729009	0.3212506	0.2974335	0.0168088	0.517073	0.0107885	0.00824695	0.431422	0.0156609	0.1682566	0.000179922	0.0197481	0.309361	3.67071	0.306129	0.282564	0.136183	0.275124	0.4656901	0.3613059
15450	-3740.122	-3725.695	-14.42676	0.2405813	0.1795283	0.2471013	-0.02066334	0.012	0.53851	0.0110623	0.0134999	0.420159	0.00476899	0.04459404	0.000241666	0.0228625	0.328165	3.64873	0.304462	0.307289	0.129057	0.259193	0.0239307	1.863466
15460	-3741.14	-3723.39	-17.74923	0.2653091	0.172893	0.231868	-0.4520421	0.0120781	0.53573	0.011747	0.0107692	0.422894	0.00678153	0.4627608	0.000179856	0.0197445	0.309339	3.67074	0.291607	0.294612	0.134192	0.279589	0.01071876	43.17299
15470	-3737.579	-3719.64	-17.9389	0.2631075	0.1961661	0.2915263	0.3652894	0.0116338	0.516021	0.00727241	0.010373	0.441497	0.0132032	0.03261119	0.000464138	0.0315934	0.373578	3.59436	0.291851	0.305904	0.134279	0.267966	0.3979006	0.08195815
15480	-3736.287	-3720.273	-16.01468	0.2325109	0.1702605	0.3071298	-0.03695123	0.00796587	0.584837	0.00824226	0.00771288	0.388128	0.00311378	0.1129586	0.000158945	0.018569	0.301765	3.67951	0.310346	0.294818	0.131983	0.262853	0.0760074	1.486153
15490	-3744.255	-3729.234	-15.02078	0.2691959	0.2010676	0.2623196	-0.05049148	0.0129808	0.431261	0.00974833	0.0102058	0.53162	0.00418408	0.08428396	0.000551034	0.0343936	0.386439	3.57862	0.298647	0.303917	0.141216	0.25622	0.03379248	2.494163
15500	-3741.511	-3722.297	-19.21411	0.2626322	0.1992567	0.2745125	0.4346795	0.0122333	0.488016	0.00752371	0.00506224	0.483222	0.00394313	0.08256138	0.000517692	0.0333478	0.381715	3.58442	0.309288	0.296084	0.139062	0.255566	0.5172409	0.1596188
15510	-3737.937	-3721.889	-16.04771	0.2669031	0.2034957	0.2442464	0.1344628	0.0139089	0.508308	0.00684313	0.00575565	0.455847	0.00933718	0.06342124	0.00059809	0.0358162	0.39272	3.57087	0.308853	0.311763	0.121401	0.257983	0.1978841	0.3204969
15520	-3744.067	-3728.225	-15.84246	0.2665858	0.1798045	0.2430327	0.1865061	0.0132925	0.542371	0.0153406	0.00804104	0.412505	0.0084494	0.02525847	0.000244541	0.022997	0.32894	3.64782	0.271876	0.302843	0.131363	0.293917	0.2117645	0.1192762
15530	-3737.015	-3721.477	-15.53886	0.2672589	0.2063921	0.253623	0.1014566	0.0123924	0.49468	0.0155379	0.00924655	0.462573	0.00556948	0.04557538	0.000657838	0.0375426	0.400134	3.56167	0.298504	0.297188	0.130368	0.273941	0.1470319	0.3099693
15540	-3740.114	-3725.389	-14.72556	0.2756145	0.1902007	0.2334203	0.08727876	0.0149327	0.485389	0.015246	0.00251012	0.476457	0.00546487	0.01505299	0.000372171	0.0283204	0.357602	3.61371	0.316369	0.278615	0.154128	0.250887	0.1023317	0.1470999
15550	-3738.359	-3723.198	-15.16066	0.2747701	0.2224391	0.255312	-0.1274008	0.00959128	0.481126	0.0266039	0.00448316	0.477216	0.000979566	0.1362139	0.00106578	0.0476402	0.439657	3.51164	0.297826	0.303527	0.141439	0.257207	0.008813067	15.4559
15560	-3737.146	-3722.865	-14.28089	0.2714382	0.2144236	0.2512986	0.005164953	0.0109539	0.513259	0.00829186	0.00801559	0.458391	0.00108808	0.01982919	0.00084514	0.0424887	0.420244	3.53642	0.269468	0.296115	0.150794	0.283623	0.02499414	0.7933535
15570	-3739.228	-3723.76	-15.46779	0.2738194	0.1843325	0.2551561	0.1271655	0.0077392	0.537095	0.0157714	0.00800252	0.429279	0.00211224	0.02784403	0.000295343	0.0252539	0.341549	3.6329	0.287814	0.298792	0.129188	0.284206	0.1550095	0.1796278
15580	-3744.969	-3730.353	-14.6165	0.2698305	0.2017382	0.2858201	0.04198045	0.00775847	0.538432	0.0169309	0.00336379	0.430348	0.0031662	0.001334342	0.000563759	0.0347843	0.388179	3.57647	0.311202	0.264903	0.153269	0.270625	0.04331479	0.03080569
15590	-3739.283	-3721.94	-17.34277	0.2841489	0.1732673	0.2451558	0.1506442	0.00777369	0.539489	0.0169642	0.00298065	0.431193	0.0015999	0.1251783	0.000182988	0.0199145	0.310411	3.66949	0.304051	0.298208	0.140416	0.257324	0.2758225	0.4538364
15600	-3740.664	-3726.972	-13.69237	0.365242	0.1945085	0.1940004	-0.03648757	0.011729	0.531753	0.0175256	0.00221457	0.435017	0.00176082	0.03842641	0.00043711	0.0306687	0.369174	3.59972	0.286122	0.320606	0.127633	0.265638	0.001938838	19.8193
15610	-3747.345	-3728.905	-18.43951	0.336055	0.2181004	0.207369	0.09277548	0.00966485	0.48654	0.0190072	0.00565941	0.475034	0.00409522	0.227465	0.000942021	0.0448265	0.42923	3.525	0.283357	0.302836	0.14331	0.270496	0.3202405	0.7102944
15620	-3747.215	-3730.784	-16.43093	0.3560122	0.1980243	0.196518	0.3226556	0.0117379	0.483754	0.0173675	0.00346111	0.479949	0.00373033	0.005439302	0.000495837	0.0326435	0.378482	3.58838	0.296081	0.319912	0.128332	0.255675	0.3280949	0.01657844
15630	-3743.338	-3729.179	-14.15928	0.352889	0.1904815	0.189232	-0.06899297	0.0118184	0.478912	0.0155756	0.00275239	0.483243	0.00769799	0.08252397	0.000376177	0.028471	0.358362	3.61279	0.299625	0.315562	0.139559	0.245254	0.01353099	6.098885
15640	-3745.988	-3730.096	-15.89221	0.3232453	0.1825741	0.1900793	-0.01451901	0.0117265	0.47519	0.0138903	0.012068	0.479487	0.00763816	0.1532126	0.000274775	0.0243659	0.336675	3.63868	0.325049	0.284667	0.132115	0.258169	0.1386936	1.104684
15650	-3749.863	-3734.066	-15.79668	0.3325991	0.2656843	0.2178405	-0.1109838	0.0219561	0.472764	0.011797	0.00366347	0.47704	0.0127796	0.1803363	0.0029247	0.0782279	0.533415	3.38543	0.294603	0.29592	0.139535	0.269941	0.06935249	2.600286
15660	-3740.688	-3726.588	-14.10033	0.3572079	0.2300551	0.2012995	-0.03899311	0.0227094	0.500854	0.0124953	0.00366808	0.448448	0.0118251	0.05838994	0.00130877	0.0527136	0.457497	3.48848	0.303466	0.298354	0.145339	0.252841	0.01939683	3.010283
15670	-3757.867	-3738.887	-18.98051	0.3725289	0.2277732	0.2030621	-0.08507542	0.0157487	0.481701	0.00585118	0.000723617	0.489313	0.00666275	0.3444525	0.00123244	0.0511764	0.452213	3.49538	0.314433	0.288072	0.11973	0.277764	0.2593771	1.327999
15680	-3743.878	-3729.374	-14.50401	0.278232	0.171219	0.2215376	0.09252951	0.0161706	0.587437	0.00713555	0.00258155	0.382634	0.00404126	0.007827873	0.000166335	0.0189928	0.304529	3.67631	0.281068	0.318634	0.122932	0.277365	0.1003574	0.07799997
15690	-3740.048	-3724.469	-15.57859	0.2812283	0.2077764	0.28512	0.05296343	0.0165963	0.576733	0.00828413	0.00216644	0.392708	0.0035123	0.05180874	0.000687821	0.0383787	0.403647	3.55729	0.299811	0.276583	0.135273	0.288333	0.1047722	0.4944895
15700	-3738.822	-3723.442	-15.37991	0.2550395	0.194775	0.2934773	-0.06204821	0.00995393	0.583443	0.00967951	0.000978835	0.393224	0.00272108	0.09380371	0.000441377	0.0308166	0.369884	3.59886	0.291049	0.32638	0.13025	0.252321	0.0317555	2.953936
15710	-3735.904	-3720.701	-15.20253	0.2554851	0.1846125	0.2661862	0.094244	0.012335	0.583637	0.00628351	0.00089631	0.393354	0.00349358	0.02348265	0.000298719	0.0253967	0.342322	3.63198	0.295507	0.30342	0.125975	0.275098	0.1177267	0.1994676
15720	-3738.589	-3722.95	-15.63889	0.2553375	0.1905203	0.26995	0.1568066	0.0127228	0.601985	0.006593	0.00208431	0.374834	0.00178134	0.01479056	0.000376733	0.0284919	0.358467	3.61266	0.297015	0.293628	0.121082	0.288275	0.1715971	0.0861935
15730	-3738.567	-3723.491	-15.07635	0.249009	0.178768	0.3028272	-0.0144469	0.0128496	0.602124	0.00408495	0.00475761	0.37492	0.00126312	0.04656638	0.000233884	0.0224942	0.326027	3.65124	0.31072	0.311696	0.130777	0.246807	0.03211948	1.449786
15740	-3737.519	-3721.134	-16.38597	0.2170812	0.1793126	0.3517709	-0.006478921	0.017707	0.467096	0.00453777	0.0110834	0.496113	0.00346189	0.09428316	0.00023944	0.0227577	0.327559	3.64944	0.296814	0.309857	0.127695	0.265634	0.08780424	1.073788
15750	-3739.057	-3721.913	-17.14411	0.2342938	0.2198273	0.3080217	-0.08986651	0.0164542	0.434048	0.00702282	0.00857827	0.524066	0.00983039	0.2076507	0.000990037	0.0459394	0.433403	3.51967	0.29943	0.280704	0.141518	0.278348	0.1177842	1.762976
15760	-3736.773	-3720.092	-16.68053	0.2427968	0.2085555	0.2787096	-0.06581826	0.011812	0.568871	0.00773623	0.004844	0.394675	0.0120618	0.182854	0.000705108	0.0388524	0.405616	3.55483	0.284451	0.300439	0.122643	0.292468	0.1170357	1.562378
15770	-3746.562	-3731.429	-15.13276	0.2446081	0.1831976	0.2793159	0.03224108	0.00872397	0.467416	0.0133947	0.0111587	0.482197	0.0171099	0.04210159	0.000281943	0.0246791	0.338406	3.63663	0.295709	0.28015	0.156199	0.267942	0.07434267	0.5663179
15780	-3746.596	-3728.038	-18.55795	0.2469237	0.2293027	0.3069583	0.01473007	0.00747691	0.448781	0.0122453	0.00347323	0.518284	0.00973987	0.2389551	0.00128327	0.0522052	0.45576	3.49075	0.339791	0.281626	0.146398	0.232185	0.2536852	0.9419356
15790	-3738.73	-3724.04	-14.68935	0.2686853	0.2149936	0.2433749	-0.0874903	0.00833455	0.500258	0.014061	0.00905256	0.457436	0.0108571	0.09680006	0.000859689	0.0428483	0.421646	3.53465	0.313469	0.294595	0.135882	0.256053	0.009309753	10.3977
15800	-3740.253	-3725.84	-14.41274	0.2858238	0.1784582	0.2212946	-0.005103486	0.0100914	0.498674	0.0143314	0.0123863	0.453695	0.0108227	0.05094338	0.000230767	0.0223449	0.325155	3.65227	0.301992	0.301438	0.123244	0.273325	0.0458399	1.111333
15810	-3741.272	-3726.36	-14.91164	0.2886999	0.2130518	0.2492151	-0.07724425	0.00836637	0.506582	0.0145587	0.00866971	0.450998	0.0108256	0.09945498	0.000810823	0.041628	0.416856	3.54071	0.260641	0.326369	0.129473	0.283517	0.02221073	4.477789
15820	-3741.464	-3725.326	-16.13822	0.2640927	0.2474086	0.2474344	-0.06234588	0.0082312	0.498397	0.0140878	0.00852964	0.460104	0.0106507	0.1663948	0.00199318	0.064825	0.495989	3.43719	0.315713	0.282218	0.133146	0.268923	0.1040489	1.599198
15830	-3740.255	-3723.701	-16.55383	0.2345981	0.2103972	0.3372024	0.03200552	0.00825045	0.499563	0.00744306	0.0103263	0.46118	0.0132378	0.0922175	0.000747174	0.0399807	0.410245	3.54903	0.310889	0.293038	0.142172	0.253902	0.124223	0.7423543
15840	-3738.996	-3724.206	-14.78962	0.2436985	0.1979251	0.2843634	0.01398229	0.00454886	0.498	0.00791	0.0120491	0.473177	0.00431417	0.02709669	0.000494106	0.0325871	0.378221	3.5887	0.306001	0.299318	0.137399	0.257283	0.04107898	0.6596241
15850	-3740.932	-3725.739	-15.19354	0.2411512	0.2023518	0.2400565	-0.144461	0.00667764	0.492304	0.0148399	0.0114039	0.467765	0.00700921	0.1564395	0.000575582	0.0351432	0.389768	3.57451	0.294022	0.316877	0.136999	0.252102	0.01197848	13.06004
15860	-3736.741	-3721.465	-15.27646	0.2498815	0.2119018	0.2909672	-0.03222587	0.0120284	0.507723	0.0067292	0.00279232	0.469275	0.00145212	0.07507697	0.000782806	0.0409114	0.414001	3.54431	0.305423	0.294592	0.134579	0.265406	0.0428511	1.752043
