Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3679	1	-3742.749	-3726.429	-16.32013	0.2908525	0.265821	0.2079549	-0.2423158	0.0116343	0.494174	0.0166678	0.0110913	0.45796	0.00847219	0.2832416	0.00293252	0.0783302	0.533684	3.38505	0.305022	0.284701	0.133049	0.277228	0.04092587	6.920846
3680	0	-3745.63	-3728.564	-17.06579	0.2471534	0.1786335	0.2461916	0.2083311	0.0128881	0.466176	0.0165433	0.0122958	0.491931	0.000165225	0.08651875	0.000232527	0.0224293	0.325649	3.65169	0.304501	0.274616	0.158908	0.261975	0.2948498	0.2934333
3681	1	-3734.708	-3720.346	-14.36196	0.2919848	0.2011387	0.245075	0.005545715	0.0181734	0.501871	0.00538569	0.00328059	0.465093	0.00619641	0.02749461	0.000552375	0.034435	0.386623	3.57839	0.309317	0.294496	0.128145	0.268041	0.03304033	0.8321531
3682	0	-3742.493	-3724.55	-17.94349	0.2154209	0.209723	0.3465258	0.2957028	0.00944884	0.609421	0.0111046	0.00901464	0.360658	0.000352923	0.04151398	0.000731578	0.0395663	0.408554	3.55115	0.312132	0.290192	0.118864	0.278812	0.3372167	0.1231077
3683	1	-3740.174	-3725.335	-14.83845	0.2834641	0.2063126	0.254568	0.001057096	0.0191186	0.489529	0.00191164	0.0107003	0.474045	0.00469496	0.05259242	0.000656146	0.0374948	0.399931	3.56192	0.302895	0.291982	0.135751	0.269372	0.05364952	0.9802963
3684	0	-3736.811	-3718.652	-18.15888	0.2330451	0.1937569	0.3133241	0.01097293	0.0102062	0.493215	0.0114378	0.00742369	0.476787	0.000929698	0.2119432	0.000425233	0.0302532	0.367168	3.60215	0.303552	0.296183	0.137568	0.262698	0.2229161	0.9507755
3685	1	-3744.469	-3725.071	-19.39825	0.2880261	0.1792337	0.2558633	0.6281608	0.0222913	0.508053	0.00444954	0.00951312	0.449911	0.00578224	0.005492987	0.000238629	0.0227195	0.327337	3.6497	0.273935	0.310031	0.124474	0.29156	0.6336538	0.008668751
3686	0	-3737.84	-3721.337	-16.50288	0.2296928	0.2109019	0.3378737	-0.1488795	0.0189665	0.473733	0.00917797	0.00329441	0.491264	0.00356398	0.1812628	0.000758999	0.040292	0.411507	3.54744	0.301511	0.301463	0.12805	0.268977	0.03238326	5.597423
3687	1	-3738.201	-3723.316	-14.88492	0.2962073	0.2180531	0.2528815	-0.03245328	0.0222483	0.507073	0.00419885	0.00873246	0.451976	0.00577109	0.07264144	0.00094073	0.0447961	0.429116	3.52515	0.284606	0.291399	0.139852	0.284144	0.04018817	1.807533
3688	0	-3742.742	-3723.321	-19.42038	0.229758	0.2321481	0.3481982	0.3885898	0.0131402	0.465397	0.00662937	0.00576685	0.50359	0.00547638	0.07696025	0.0013815	0.0541358	0.462297	3.48219	0.321289	0.297707	0.137731	0.243273	0.4655501	0.1653104
3689	1	-3740.04	-3724.994	-15.04546	0.2921288	0.1971955	0.2374876	0.04986861	0.0203238	0.504869	0.00495676	0.00869449	0.450011	0.0111449	0.05032841	0.000481514	0.0321734	0.376299	3.59105	0.282459	0.312033	0.131708	0.2738	0.100197	0.5022944
3690	0	-3740.19	-3723.029	-17.16107	0.2073884	0.1644891	0.3839648	-0.2014882	0.0123904	0.534684	0.00329203	0.00651406	0.438624	0.00449556	0.22275	0.000119547	0.0161184	0.284971	3.69879	0.304982	0.304839	0.142589	0.24759	0.02126178	10.47655
3691	1	-3741.812	-3727.583	-14.22928	0.2916289	0.2208282	0.2484035	-0.02627441	0.0221238	0.51108	0.00517131	0.0100888	0.442348	0.00918859	0.0338604	0.00101862	0.0465888	0.435808	3.51658	0.277085	0.302176	0.150122	0.270617	0.007585988	4.463545
3692	0	-3729.761	-3714.141	-15.61959	0.2069386	0.1854241	0.3548615	-0.0652406	0.0102591	0.538622	0.00914813	0.00691732	0.433268	0.00178537	0.07604357	0.000308666	0.0258125	0.34456	3.62932	0.305908	0.293455	0.130487	0.27015	0.01080297	7.039134
3693	1	-3744.029	-3726.638	-17.3912	0.2904886	0.2042247	0.2407952	-0.05602327	0.00995297	0.573882	0.00811665	0.0107094	0.388514	0.00882485	0.2373487	0.000612753	0.0362478	0.394594	3.56855	0.295881	0.300226	0.14446	0.259433	0.1813255	1.308965
3694	0	-3735.606	-3718.401	-17.20533	0.1986489	0.1995271	0.3411988	-0.2998263	0.0101869	0.534828	0.0146198	0.00913584	0.430217	0.00101181	0.3012669	0.000522577	0.0335031	0.382423	3.58355	0.299502	0.287606	0.14665	0.266243	0.001440619	209.1233
3695	1	-3738.618	-3724.503	-14.11489	0.2983395	0.2222548	0.22577	-0.01978817	0.0138812	0.507256	0.00481519	0.0121859	0.442077	0.0197851	0.03734984	0.00106031	0.0475195	0.439218	3.5122	0.3011	0.295423	0.118925	0.284552	0.01756167	2.126782
3696	0	-3735.777	-3720.352	-15.42479	0.2045204	0.2013265	0.2918875	-0.1270795	0.0102105	0.536067	0.0132244	0.00669235	0.431213	0.00259224	0.1335371	0.000555923	0.0345443	0.387111	3.57779	0.2946	0.312782	0.121293	0.271326	0.006457645	20.67892
3697	1	-3742.137	-3726.466	-15.67053	0.2784626	0.2161109	0.238429	-0.09793148	0.0134499	0.518474	0.00367555	0.0164301	0.428339	0.0196318	0.1571487	0.000888704	0.043556	0.424385	3.53117	0.303997	0.300514	0.125609	0.26988	0.05921718	2.653768
3698	0	-3737.162	-3720.999	-16.16256	0.2751954	0.1808168	0.263419	0.09953165	0.00994098	0.602748	0.0112218	0.00815116	0.360439	0.00749914	0.07450285	0.000255291	0.0234931	0.331775	3.64448	0.287775	0.303535	0.136508	0.272182	0.1740345	0.4280924
3699	1	-3746.143	-3730.175	-15.96799	0.2861266	0.2210459	0.2115538	-0.08010713	0.0133256	0.569536	0.010322	0.00823674	0.387552	0.0110273	0.1838363	0.0010249	0.0467304	0.436329	3.51592	0.322664	0.301148	0.125264	0.250924	0.1037292	1.772272
3700	0	-3736.879	-3721.809	-15.07021	0.2550836	0.2166711	0.2639383	0.09108895	0.0114278	0.542082	0.00848075	0.00966728	0.414347	0.0139947	0.01645978	0.000903504	0.0439125	0.425753	3.52943	0.307548	0.30676	0.121041	0.26465	0.1075487	0.1530449
3701	1	-3737.314	-3722.355	-14.95824	0.3141441	0.2191577	0.2170709	0.08461898	0.0131786	0.563128	0.0107845	0.00680473	0.398211	0.0078938	0.03773295	0.000971227	0.0455068	0.431789	3.52173	0.288395	0.305765	0.128521	0.277319	0.1223519	0.3083968
3702	0	-3742.021	-3726.431	-15.58983	0.2666256	0.1940179	0.2481022	0.1234439	0.0120752	0.445036	0.0074746	0.00852036	0.508421	0.0184724	0.04207961	0.000429332	0.0303973	0.367866	3.60131	0.300002	0.298018	0.128704	0.273276	0.1655235	0.2542214
3703	1	-3739.834	-3723.815	-16.01872	0.2584077	0.2288588	0.3024434	-0.0802782	0.0113201	0.563943	0.0108001	0.00681459	0.398787	0.00833486	0.13492	0.00126838	0.0519059	0.454733	3.49209	0.29957	0.311968	0.127565	0.260897	0.05464175	2.469173
3704	0	-3742.431	-3726.94	-15.49092	0.2995715	0.2397608	0.2388513	0.04625047	0.0128786	0.444593	0.012763	0.0046449	0.507914	0.0172068	0.0740754	0.00166841	0.0594016	0.479389	3.45954	0.317066	0.301834	0.126671	0.254429	0.1203259	0.6156232
3705	1	-3738.813	-3724.552	-14.26038	0.2731943	0.205506	0.2540775	-0.01143698	0.00879906	0.467926	0.0139288	0.00766709	0.492301	0.00937754	0.02501592	0.000639135	0.0370111	0.397875	3.56448	0.313215	0.292078	0.127266	0.267442	0.01357893	1.842259
3706	0	-3738.999	-3724.099	-14.90036	0.2751345	0.2395523	0.2350309	0.0274179	0.0163871	0.504892	0.011302	0.00155248	0.450629	0.0152372	0.0550845	0.00166008	0.0592555	0.478929	3.46016	0.296094	0.292856	0.139648	0.271402	0.08250239	0.6676715
3707	1	-3741.594	-3725.273	-16.32064	0.2589333	0.1916759	0.2202379	-0.1360057	0.0119689	0.502489	0.011152	0.00790942	0.460236	0.00624461	0.2285174	0.000393565	0.0291155	0.361586	3.60891	0.289809	0.316937	0.136336	0.256918	0.09251166	2.470147
3708	0	-3741.57	-3726.855	-14.7149	0.2907847	0.215546	0.2463967	0.08674247	0.0123999	0.501608	0.0143078	0.00238926	0.447698	0.0215969	0.00765344	0.000873951	0.0431977	0.423002	3.53293	0.32972	0.286387	0.126577	0.257317	0.09439591	0.08107809
3709	1	-3738.17	-3723.618	-14.55202	0.2670211	0.1887999	0.2651978	0.05955469	0.0109723	0.53419	0.0102234	0.00392487	0.430686	0.0100034	0.001541258	0.000352647	0.0275743	0.3538	3.61827	0.309625	0.284629	0.14451	0.261235	0.06109595	0.02522684
3710	0	-3737.165	-3722.815	-14.35049	0.2623129	0.1924132	0.249715	0.02908717	0.0106041	0.536578	0.0112515	0.00353551	0.426492	0.0115387	0.01271317	0.000404583	0.0295165	0.363568	3.60651	0.287683	0.296982	0.132629	0.282705	0.04180033	0.3041403
3711	1	-3744.569	-3729.53	-15.03914	0.2217027	0.1938125	0.2939723	0.008637495	0.0242965	0.489257	0.00971075	0.00420843	0.461801	0.0107261	0.04029362	0.000426105	0.0302839	0.367317	3.60197	0.324122	0.27667	0.142096	0.257112	0.04893111	0.8234764
3712	0	-3739.049	-3724.377	-14.6719	0.2853139	0.1812849	0.2354677	0.07179897	0.0192396	0.526105	0.00270423	0.00773219	0.439236	0.00498267	0.01941305	0.000260379	0.0237242	0.333083	3.64293	0.290277	0.276786	0.13508	0.297857	0.09121202	0.2128343
3713	1	-3740.045	-3724.658	-15.38751	0.2164197	0.195829	0.2905727	0.1315882	0.021807	0.541916	0.00871576	0.00373726	0.414483	0.00934053	0.003634133	0.000458548	0.0314044	0.372684	3.59545	0.286221	0.306386	0.132321	0.275072	0.1352223	0.02687524
3714	0	-3741.702	-3726.222	-15.48062	0.3395416	0.2260483	0.2646684	0.1276994	0.012004	0.521631	0.00296143	0.0136269	0.447318	0.00245823	0.01932558	0.00117676	0.0500239	0.448184	3.50062	0.300953	0.304462	0.121324	0.273261	0.147025	0.1314442
3715	1	-3736.755	-3722.168	-14.58726	0.2587647	0.1962096	0.2961874	-0.01901298	0.00860031	0.448597	0.00721489	0.00328762	0.525782	0.00651844	0.02379894	0.000464864	0.0316178	0.373693	3.59422	0.302068	0.304893	0.137379	0.25566	0.004785966	4.972652
3716	0	-3740.334	-3722.225	-18.10952	0.2750978	0.200608	0.2297374	-0.06328481	0.0139284	0.541201	0.00795798	0.0181636	0.413111	0.00563752	0.2870123	0.000542431	0.034127	0.385243	3.58009	0.295027	0.294379	0.127375	0.283219	0.2237275	1.282866
3717	1	-3742.293	-3727.195	-15.09771	0.267243	0.1714727	0.306926	0.06590182	0.0155078	0.444023	0.00670062	0.0068964	0.52042	0.00645197	0.006204216	0.000168333	0.0191058	0.30526	3.67547	0.306067	0.300131	0.13978	0.254021	0.07210603	0.08604295
3718	0	-3738.866	-3723.843	-15.0224	0.2804525	0.1832018	0.2666354	-0.003622256	0.00945593	0.544947	0.00801305	0.0182893	0.41597	0.00332488	0.0584444	0.000281992	0.0246812	0.338418	3.63662	0.295507	0.31082	0.124277	0.269397	0.05482215	1.066073
3719	1	-3737.053	-3721.825	-15.22712	0.265527	0.2338194	0.2632081	0.07289482	0.0145931	0.468804	0.0104965	0.00186268	0.489724	0.0145192	0.03516063	0.00144145	0.0552797	0.466099	3.47718	0.299421	0.295177	0.154455	0.250946	0.1080554	0.3253943
3720	0	-3736.539	-3721.955	-14.58373	0.3052956	0.2012231	0.2578505	0.0722551	0.00811353	0.569204	0.0125514	0.013421	0.393857	0.00285287	0.000142487	0.000553966	0.034484	0.386843	3.57812	0.308031	0.305689	0.116432	0.269848	0.07239759	0.001968118
3721	1	-3743.316	-3725.38	-17.93601	0.3453112	0.2284467	0.1986094	-0.196528	0.0139233	0.536731	0.0183193	0.00196564	0.426626	0.00243561	0.351788	0.00125465	0.0516286	0.453778	3.49334	0.288457	0.28903	0.138639	0.283874	0.1552601	2.265799
3722	0	-3742.266	-3727.991	-14.27537	0.3040006	0.1785653	0.2164692	0.02581562	0.00935388	0.500574	0.0187314	0.0154727	0.454068	0.00180077	0.0290378	0.000231841	0.0223964	0.325456	3.65192	0.290489	0.316121	0.115353	0.278037	0.05485342	0.5293708
3723	1	-3746.782	-3732.322	-14.45922	0.3406678	0.1955563	0.1991025	0.02466866	0.0171276	0.532152	0.0176564	0.00758849	0.422986	0.00248873	0.04966792	0.000454061	0.0312519	0.371961	3.59633	0.298495	0.29236	0.153055	0.25609	0.07433658	0.6681491
3724	0	-3740.764	-3724.896	-15.86872	0.3147099	0.1938847	0.2120346	-0.04586977	0.00941903	0.551907	0.0188618	0.004342	0.41368	0.00179028	0.1578366	0.000427237	0.0303237	0.36751	3.60174	0.288958	0.315383	0.122522	0.273138	0.1119669	1.409673
3725	1	-3746.506	-3728.832	-17.67323	0.3294951	0.2251963	0.2280679	0.04098596	0.0101801	0.50512	0.00695125	0.00720301	0.463837	0.00670833	0.2018468	0.00114989	0.0494578	0.446183	3.50321	0.303067	0.275381	0.146126	0.275426	0.2428327	0.8312173
3726	0	-3738.454	-3721.987	-16.46755	0.2894779	0.212965	0.2379915	0.02252122	0.00993071	0.523372	0.0118701	0.00809909	0.441408	0.00532076	0.144668	0.000808686	0.0415738	0.416641	3.54098	0.283747	0.307558	0.129357	0.279338	0.1671892	0.865295
3727	1	-3751.936	-3734.999	-16.93768	0.3470207	0.2050793	0.2354619	0.1429707	0.00601333	0.507426	0.0131034	0.00330072	0.465955	0.00420098	0.1025461	0.000630262	0.0367562	0.396784	3.56583	0.334719	0.291871	0.122706	0.250705	0.2455167	0.4176744
3728	0	-3737.288	-3721.815	-15.47336	0.3108851	0.1869989	0.2439076	-0.08777807	0.0125351	0.555526	0.0125994	0.00859668	0.402441	0.00830142	0.138488	0.000328652	0.0266279	0.348884	3.62416	0.285791	0.315922	0.124165	0.274123	0.05070994	2.730983
3729	1	-3747.574	-3728.641	-18.93364	0.2894307	0.2179633	0.2350055	0.03222497	0.0156394	0.623007	0.0134037	0.00488056	0.331635	0.0114345	0.2722626	0.00093828	0.0447385	0.428898	3.52543	0.27996	0.300967	0.12545	0.293624	0.3044876	0.8941666
3730	0	-3738.276	-3722.639	-15.63706	0.2742702	0.1835284	0.2651734	0.06725462	0.00748052	0.532108	0.013281	0.00952472	0.433663	0.00394219	0.05931803	0.000285802	0.024846	0.339324	3.63554	0.297772	0.308963	0.123569	0.269696	0.1265727	0.4686481
3731	1	-3741.256	-3726.893	-14.36352	0.3014975	0.1836543	0.2352883	0.02007237	0.0114332	0.656611	0.00511059	0.0034404	0.315274	0.00813141	0.02603502	0.00028728	0.0249097	0.339672	3.63513	0.284697	0.294184	0.123056	0.298063	0.04610739	0.5646605
3732	0	-3742.543	-3727.064	-15.47815	0.2448598	0.1692167	0.3004632	0.04841405	0.00938011	0.471236	0.00530123	0.0100577	0.496743	0.00728167	0.04127564	0.000151182	0.0181128	0.298747	3.68299	0.320671	0.287845	0.140089	0.251394	0.0896897	0.4602049
3733	1	-3740.31	-3725.285	-15.02496	0.2359382	0.1911754	0.2823672	-0.09491079	0.0182416	0.534516	0.00292291	0.00461572	0.427564	0.0121398	0.09739846	0.00038621	0.0288447	0.360237	3.61053	0.313926	0.300442	0.124997	0.260635	0.002487671	39.15247
3734	0	-3736.287	-3721.887	-14.39981	0.2566062	0.2057077	0.247322	-0.006188664	0.0113727	0.530288	0.00596555	0.0113181	0.434536	0.0065193	0.03522316	0.000643358	0.0371318	0.398389	3.56384	0.295916	0.297204	0.14496	0.26192	0.0290345	1.213149
3735	1	-3736.954	-3722.581	-14.37297	0.3121009	0.200889	0.2245583	-0.02647992	0.013249	0.534084	0.0138161	0.00557275	0.427218	0.0060604	0.05555294	0.00054768	0.0342899	0.385974	3.57919	0.295858	0.301666	0.122082	0.280394	0.02907301	1.910808
3736	0	-3734.91	-3717.636	-17.27394	0.2234521	0.2092494	0.3200304	-0.2961366	0.0113883	0.531017	0.00573733	0.0113336	0.435133	0.00539155	0.3153383	0.000720757	0.0392761	0.407364	3.55264	0.302563	0.297953	0.127268	0.272216	0.01920174	16.42238
3737	1	-3748.313	-3728.675	-19.63796	0.3546792	0.2006815	0.2047844	-0.471372	0.00760584	0.54306	0.0118411	0.007773	0.416094	0.0136257	0.5744834	0.000543802	0.0341696	0.385434	3.57985	0.280085	0.314639	0.131506	0.27377	0.1031114	5.571481
3738	0	-3741.926	-3726.806	-15.11975	0.326516	0.185721	0.2078708	0.05547997	0.0100412	0.529221	0.00907331	0.00778373	0.438963	0.00491714	0.06390919	0.000312364	0.0259653	0.345377	3.62835	0.319808	0.30945	0.118287	0.252455	0.1193892	0.5353014
3739	1	-3746.871	-3729.938	-16.9327	0.3519003	0.1737999	0.21573	-0.03500502	0.00765447	0.546532	0.00907296	0.00836442	0.416507	0.0118693	0.20546	0.000187516	0.0201576	0.311934	3.66772	0.292129	0.307532	0.126684	0.273656	0.1704549	1.205362
3740	0	-3743.966	-3728.407	-15.55868	0.3252066	0.1991871	0.2162563	0.09798936	0.0130257	0.550523	0.0120109	0.00597801	0.411143	0.00731996	0.06717681	0.000516438	0.0333078	0.381533	3.58464	0.27669	0.331927	0.116673	0.27471	0.1651662	0.4067226
3741	1	-3742.431	-3725.453	-16.97767	0.2895352	0.2026745	0.2666418	0.07961431	0.00797762	0.453326	0.00776843	0.0109312	0.510152	0.00984512	0.1275293	0.00058187	0.0353325	0.390602	3.57348	0.299651	0.293907	0.145529	0.260913	0.2071436	0.6156564
3742	0	-3739.965	-3724.47	-15.49484	0.3202574	0.2232299	0.2417555	-0.1430522	0.0132496	0.535644	0.0122174	0.0083545	0.418211	0.0123239	0.1699887	0.00108946	0.0481592	0.441536	3.50922	0.28241	0.315167	0.121827	0.280596	0.02693646	6.310728
3743	1	-3736.825	-3721.833	-14.99204	0.3043014	0.2121251	0.2675273	0.02854539	0.0203803	0.447614	0.00824026	0.00420818	0.517457	0.0021003	0.03917519	0.000788194	0.0410502	0.414556	3.54361	0.290636	0.300814	0.139223	0.269327	0.06772058	0.5784828
3744	0	-3746.822	-3732.464	-14.35802	0.3429683	0.2144508	0.2128418	-0.02494351	0.0110769	0.512552	0.00845995	0.0230222	0.433139	0.0117499	0.06001144	0.00084583	0.0425059	0.420311	3.53634	0.276786	0.311606	0.118832	0.292776	0.03506792	1.711291
3745	1	-3738.015	-3722.432	-15.58322	0.3010185	0.2442222	0.2721611	0.1627599	0.0162008	0.551565	0.013444	0.00425238	0.41134	0.00319757	0.004436622	0.00185333	0.0625502	0.489142	3.44645	0.275156	0.315603	0.128414	0.280827	0.1671965	0.02653537
3746	0	-3741.989	-3727.234	-14.755	0.3073039	0.207668	0.2367047	0.0794586	0.0135321	0.533814	0.0120205	0.00498319	0.418955	0.0166951	0.01882525	0.00068544	0.038313	0.403373	3.55763	0.280723	0.330914	0.128569	0.259794	0.09828385	0.1915396
3747	1	-3742.83	-3726.469	-16.36065	0.2792304	0.2176712	0.288436	0.165031	0.00523482	0.55689	0.0110027	0.00698347	0.415311	0.00457764	0.04114126	0.00093034	0.0445514	0.428188	3.52633	0.286875	0.319491	0.137457	0.256177	0.2061723	0.1995479
3748	0	-3741.525	-3725.036	-16.48864	0.3379733	0.2325821	0.225761	0.1044962	0.0145195	0.534026	0.00943278	0.00498517	0.419122	0.0179149	0.1078006	0.0013969	0.0544322	0.463287	3.48088	0.308444	0.292053	0.138127	0.261376	0.2122968	0.5077827
3749	1	-3742.261	-3727.117	-15.14427	0.2929652	0.2177641	0.2804121	-0.002586391	0.015086	0.430541	0.0139112	0.00707861	0.525096	0.00828681	0.05577707	0.000932859	0.0446108	0.428414	3.52604	0.284787	0.310445	0.137194	0.267574	0.05319068	1.048625
3750	0	-3744.051	-3728.303	-15.74815	0.3475566	0.2221049	0.1993072	0.07702947	0.0122644	0.52412	0.00766076	0.00223098	0.445271	0.00845196	0.09123992	0.00105588	0.0474214	0.43886	3.51266	0.317815	0.283759	0.147296	0.251129	0.1682694	0.5422253
3751	1	-3736.044	-3720.89	-15.15429	0.2676748	0.1974628	0.2664102	-0.02972927	0.00906296	0.437396	0.0124829	0.00317095	0.533457	0.00442926	0.07951986	0.0004861	0.0323247	0.377004	3.59019	0.302366	0.293213	0.134615	0.269806	0.04979059	1.597086
3752	0	-3741.908	-3727.559	-14.34953	0.3224781	0.2349521	0.1977432	0.02877273	0.016586	0.510766	0.00596341	0.00431778	0.450512	0.0118552	0.04098883	0.00148305	0.0560588	0.46866	3.4738	0.322043	0.285559	0.126937	0.265461	0.06976156	0.5875561
3753	1	-3742.193	-3725.643	-16.54938	0.2732707	0.2273552	0.3099884	0.2013593	0.0151476	0.438262	0.00492731	0.0046053	0.525383	0.0116748	0.0204604	0.00121879	0.0508964	0.451239	3.49665	0.27765	0.303133	0.131377	0.28784	0.2218197	0.09223887
3754	0	-3737.118	-3723.052	-14.06536	0.3052167	0.2163044	0.2376241	-0.02824171	0.015248	0.584198	0.0109996	0.00384669	0.384942	0.000765475	0.03149709	0.000893797	0.0436791	0.424858	3.53057	0.299197	0.309976	0.121607	0.269221	0.003255374	9.675414
3755	1	-3738.713	-3722.902	-15.81103	0.2195871	0.2050966	0.2918808	0.06021941	0.00909255	0.494303	0.00814548	0.00627335	0.468901	0.0132849	0.06151785	0.00063062	0.0367665	0.396828	3.56577	0.30215	0.311286	0.144603	0.24196	0.1217373	0.505333
3756	0	-3733.581	-3718.698	-14.88209	0.2353524	0.1990848	0.2732914	0.02198383	0.013859	0.530984	0.00521963	0.00703624	0.441517	0.00138488	0.03592397	0.000514603	0.0332492	0.381265	3.58497	0.290223	0.309445	0.131692	0.268641	0.0579078	0.620365
3757	1	-3735.217	-3719.401	-15.81645	0.224026	0.1889269	0.3180843	0.02793259	0.0125296	0.519846	0.0106467	0.008928	0.438787	0.00926309	0.06331688	0.000354386	0.0276416	0.354146	3.61786	0.286822	0.29723	0.141866	0.274081	0.09124947	0.6938877
3758	0	-3738.524	-3719.329	-19.19419	0.2321308	0.1690979	0.3116669	-0.4822083	0.00883859	0.565706	0.0117968	0.00645163	0.405624	0.00158347	0.5285253	0.000150317	0.0180612	0.298403	3.68339	0.291045	0.305495	0.134245	0.269215	0.046317	11.41104
3759	1	-3741.891	-3724.892	-16.99923	0.2300709	0.1980483	0.3154247	0.0797134	0.0143526	0.515703	0.00581224	0.00582031	0.43529	0.0230219	0.1103716	0.000496257	0.0326572	0.378545	3.5883	0.29722	0.312437	0.127415	0.262929	0.190085	0.5806435
3760	0	-3740.829	-3722.594	-18.23476	0.2206548	0.1916167	0.283425	-0.174328	0.0139767	0.517717	0.0120911	0.00504001	0.444418	0.00675783	0.3282774	0.000392689	0.0290834	0.361426	3.6091	0.277185	0.333997	0.127365	0.261453	0.1539494	2.132372
3761	1	-3743.674	-3727.674	-15.99994	0.2277519	0.1604577	0.3315487	-0.1156082	0.0138498	0.520973	0.0039397	0.0064066	0.43257	0.0222609	0.1388643	9.67912e-05	0.0145122	0.273095	3.7123	0.301097	0.314903	0.125566	0.258433	0.02325612	5.971085
3762	0	-3736.584	-3721.575	-15.00964	0.2496474	0.1723482	0.2913099	0.06894943	0.0118147	0.482354	0.0111385	0.00811029	0.483191	0.00339212	0.008922633	0.000175368	0.0194983	0.307776	3.67255	0.296041	0.295412	0.145325	0.263222	0.07787207	0.1145807
3763	1	-3752.033	-3733.558	-18.47562	0.2089098	0.2053145	0.3459044	0.4255841	0.0131412	0.518803	0.00392329	0.0193528	0.430769	0.014011	0.01111321	0.000635142	0.0368966	0.397385	3.56508	0.291843	0.300081	0.11955	0.288526	0.4366973	0.02544831
3764	0	-3743.01	-3726.184	-16.826	0.2230296	0.2018674	0.3196261	0.01288716	0.0118356	0.483207	0.011499	0.00812464	0.484046	0.00128756	0.1298294	0.000566233	0.0348597	0.388514	3.57606	0.310338	0.298881	0.131526	0.259255	0.1427165	0.909701
3765	1	-3742.696	-3727.843	-14.8537	0.2178832	0.2082733	0.2913796	0.06101808	0.0219299	0.509614	0.00200223	0.0209683	0.430305	0.0151806	0.003755477	0.000698812	0.0386806	0.404903	3.55572	0.292514	0.294351	0.124359	0.288775	0.06477356	0.05797854
3766	0	-3742.185	-3723	-19.18495	0.2212942	0.1956249	0.332675	0.1976247	0.0119272	0.486947	0.0097525	0.00759595	0.480156	0.00362193	0.1673476	0.000455185	0.0312902	0.372143	3.59611	0.291773	0.296404	0.129085	0.282738	0.3649723	0.4585215
3767	1	-3741.018	-3724.121	-16.89757	0.2261265	0.2069905	0.3100619	-0.2815542	0.0168315	0.520412	0.001956	0.00467702	0.439422	0.0167018	0.2890116	0.000670685	0.0379032	0.401655	3.55977	0.287007	0.30027	0.153815	0.258907	0.007457318	38.75543
