Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
950	-3734.229	-3718.402	-15.82653	0.2333646	0.1802689	0.2884245	-0.144618	0.00645729	0.56529	0.0106443	0.00460688	0.406105	0.00689666	0.1670455	0.00024943	0.023224	0.330242	3.64628	0.300993	0.288872	0.134757	0.275378	0.02242749	7.448246
960	-3739.402	-3721.478	-17.92392	0.1936553	0.200805	0.3444805	-0.2031157	0.0118599	0.511541	0.00941967	0.0113764	0.447144	0.00865867	0.293448	0.000546108	0.0342412	0.385756	3.57946	0.285848	0.291148	0.145455	0.277548	0.09033232	3.248539
970	-3741.736	-3724.362	-17.37406	0.2028358	0.1674985	0.3396105	0.02780096	0.00853847	0.443056	0.00878938	0.0131403	0.516475	0.0100012	0.1457748	0.000139031	0.0173743	0.29376	3.68873	0.273168	0.323692	0.134354	0.268786	0.1735757	0.8398338
980	-3737.135	-3721.507	-15.62826	0.2634289	0.2133471	0.2697797	0.04246745	0.0106935	0.501475	0.00766217	0.0129234	0.457624	0.00962129	0.06926907	0.000818128	0.0418128	0.417587	3.53978	0.28611	0.313631	0.129946	0.270312	0.1117365	0.6199322
990	-3742.429	-3726.783	-15.64578	0.2625823	0.1764688	0.2656239	-0.04916536	0.00902066	0.46552	0.0109515	0.0123096	0.495198	0.00699977	0.1185751	0.000211477	0.0213976	0.319532	3.65886	0.279777	0.30863	0.124573	0.28702	0.06940972	1.708335
1000	-3740.509	-3723.724	-16.78517	0.2633387	0.2104978	0.3327755	-0.1353467	0.00990665	0.486483	0.0106755	0.00673601	0.482105	0.00409348	0.1904638	0.000749519	0.0400427	0.410496	3.54871	0.293484	0.298161	0.125652	0.282703	0.05511718	3.455617
1010	-3738.06	-3722.693	-15.36671	0.2764942	0.1801815	0.2453226	-0.07212852	0.0079216	0.590557	0.0108133	0.0038556	0.385503	0.00134956	0.1257672	0.000248505	0.0231812	0.329997	3.64657	0.29493	0.309413	0.109071	0.286586	0.05363872	2.34471
1020	-3740.906	-3724.275	-16.63051	0.2596926	0.1600351	0.2609555	0.1923647	0.0131151	0.534058	0.0122023	0.00455062	0.435024	0.00104969	0.0602587	9.46139e-05	0.0143489	0.271844	3.71371	0.312751	0.281445	0.13026	0.275545	0.2526234	0.2385317
1030	-3734.838	-3720.116	-14.72177	0.2745832	0.2169292	0.2643063	0.01086233	0.0161793	0.535311	0.00890096	0.00254456	0.436044	0.00102035	0.03541055	0.000910378	0.0440771	0.426383	3.52863	0.319145	0.284503	0.131675	0.264677	0.04627289	0.7652549
1040	-3737.022	-3721.497	-15.5256	0.2681762	0.1886758	0.29673	0.04577349	0.0186631	0.535129	0.00614832	0.000620532	0.435896	0.00354259	0.04776641	0.000350955	0.0275086	0.353463	3.61868	0.298835	0.307257	0.12765	0.266258	0.0935399	0.5106528
1050	-3742.777	-3728.067	-14.70965	0.2680868	0.231596	0.2261695	-0.05648157	0.0203392	0.467346	0.00763978	0.000438562	0.49471	0.0095259	0.08985967	0.00136206	0.0537595	0.461035	3.48384	0.286685	0.302155	0.128007	0.283152	0.0333781	2.692175
1060	-3741.031	-3723.258	-17.77291	0.2874239	0.1955661	0.2557319	0.2306722	0.0196596	0.457676	0.00669993	0.000584408	0.510757	0.00462329	0.1060223	0.000454221	0.0312573	0.371987	3.5963	0.320899	0.287485	0.1448	0.246816	0.3366946	0.3148917
1070	-3739.729	-3724.358	-15.37139	0.3325583	0.1849206	0.2096347	0.2073768	0.0163217	0.478509	0.0143548	0.00135742	0.487946	0.00151082	0.002158055	0.000302467	0.0255541	0.343173	3.63097	0.292235	0.300404	0.134838	0.272523	0.2095348	0.01029926
1080	-3738.043	-3724.138	-13.90497	0.3415478	0.1926026	0.2060042	0.04105376	0.0122608	0.478812	0.0139549	0.00109399	0.488255	0.00562276	0.005375443	0.000407451	0.0296199	0.364077	3.6059	0.303339	0.304753	0.139067	0.252841	0.0464292	0.1157772
1090	-3740.511	-3723.59	-16.92132	0.2557165	0.1740451	0.2600964	0.3358969	0.0171434	0.602203	0.0109283	0.00130099	0.365644	0.00277943	0.008525759	0.000189629	0.0202701	0.312635	3.66691	0.292774	0.295509	0.130817	0.280899	0.3444226	0.02475377
1100	-3736.597	-3721.534	-15.06309	0.2511977	0.1764733	0.2688155	-0.007223327	0.0100837	0.514351	0.00863513	0.00752411	0.457339	0.00206766	0.06284637	0.00021152	0.0213997	0.319545	3.65884	0.284706	0.325503	0.121675	0.268117	0.05562304	1.129862
1110	-3741.995	-3727.171	-14.8237	0.2475763	0.2007161	0.2956441	0.04606827	0.0160829	0.542281	0.00143218	0.0070856	0.430685	0.00243377	0.00659653	0.000544446	0.0341896	0.385524	3.57974	0.305106	0.27123	0.145454	0.27821	0.0526648	0.125255
1120	-3740.079	-3722.94	-17.13913	0.2614856	0.1771373	0.3237398	-0.1587326	0.0145464	0.545277	0.00268773	0.00255794	0.433064	0.00186732	0.2309814	0.00021782	0.0217137	0.321425	3.65664	0.298454	0.296497	0.140381	0.264668	0.07224878	3.197029
1130	-3738.167	-3721.367	-16.79981	0.269468	0.1771212	0.263402	0.2173759	0.0221098	0.584133	0.00608014	0.00214634	0.383225	0.00230632	0.05700117	0.000217666	0.0217061	0.32138	3.6567	0.283787	0.309632	0.136798	0.269783	0.2743771	0.2077475
1140	-3734.471	-3720.048	-14.42268	0.2615155	0.1932842	0.29391	0.007442225	0.0117482	0.534631	0.0131431	0.00215754	0.437098	0.00122207	0.00177904	0.000417885	0.0299932	0.365904	3.60368	0.304081	0.300478	0.124892	0.270549	0.009221265	0.192928
1150	-3735.581	-3721.368	-14.21278	0.253655	0.2105875	0.2627397	0.01090045	0.0130686	0.546587	0.0146203	0.00410708	0.420856	0.000760708	0.006441581	0.000751617	0.040098	0.410721	3.54843	0.289733	0.3054	0.126605	0.278262	0.01734203	0.3714434
1160	-3739.753	-3722.033	-17.71985	0.2679067	0.2191168	0.2624473	0.4223436	0.0148151	0.565034	0.0122033	0.00118768	0.406239	0.000520447	0.008249503	0.000970083	0.0454804	0.43169	3.52186	0.296006	0.279147	0.144552	0.280295	0.4305931	0.01915846
1170	-3736.025	-3720.391	-15.63379	0.2773483	0.2007212	0.2574765	0.06711426	0.0123805	0.497012	0.0154942	0.00251396	0.470657	0.00194242	0.06418194	0.000544542	0.0341926	0.385538	3.57973	0.283885	0.322946	0.133773	0.259395	0.1312962	0.4888332
1180	-3740.723	-3721.118	-19.60515	0.2659429	0.2008976	0.2946322	0.02429608	0.00964719	0.515714	0.0160772	0.00605205	0.449124	0.00338597	0.2915944	0.000547842	0.0342949	0.385997	3.57916	0.303936	0.292563	0.129865	0.273636	0.3158904	0.923087
1190	-3736.124	-3720.831	-15.29228	0.2780509	0.2112579	0.2641128	-0.07339953	0.00953894	0.567603	0.00991192	0.012406	0.396297	0.00424343	0.1114069	0.000767415	0.0405121	0.412396	3.54632	0.296344	0.285255	0.137833	0.280567	0.0380074	2.931191
1200	-3741.298	-3724.484	-16.81387	0.2771458	0.2194448	0.2717755	0.02218476	0.0117251	0.419476	0.0156912	0.014724	0.534929	0.00345456	0.1471535	0.000979261	0.0456921	0.432481	3.52085	0.296505	0.299591	0.140204	0.2637	0.1693382	0.8689914
1210	-3749.58	-3735.04	-14.53993	0.277569	0.1786865	0.2487364	-0.01352652	0.00757979	0.596529	0.0105081	0.0113756	0.361064	0.0129435	0.04565268	0.000233061	0.0224549	0.325798	3.65151	0.303946	0.293345	0.138551	0.264158	0.03212615	1.421044
1220	-3741.739	-3724.415	-17.32407	0.2544196	0.2023709	0.279205	-0.2499498	0.0062871	0.559852	0.00498389	0.0124138	0.403557	0.0129054	0.3114363	0.000575953	0.0351544	0.389817	3.57445	0.292518	0.300445	0.127166	0.279871	0.06148651	5.065116
1230	-3741.561	-3722.952	-18.60905	0.2550866	0.1752807	0.2503547	0.1605303	0.0124481	0.556956	0.00495811	0.0172201	0.40147	0.00694836	0.1998404	0.000200545	0.0208412	0.316157	3.6628	0.309463	0.29862	0.126394	0.265523	0.3603707	0.5545412
1240	-3738.161	-3722.846	-15.31473	0.2398605	0.1765314	0.300449	-0.06497706	0.0111382	0.582316	0.00377973	0.012931	0.383547	0.00628768	0.08968643	0.000212065	0.0214271	0.319709	3.65865	0.287986	0.318955	0.13484	0.258219	0.02470937	3.629652
1250	-3736.087	-3721.6	-14.48666	0.2397796	0.1794344	0.2896495	0.01008599	0.0135452	0.527497	0.00487345	0.0156592	0.430143	0.00828207	0.007350819	0.000240695	0.0228168	0.327901	3.64904	0.289662	0.295123	0.129472	0.285743	0.01743681	0.421569
1260	-3733.705	-3718.394	-15.31111	0.284298	0.2167443	0.2636571	0.1446394	0.0130042	0.513672	0.00712229	0.00827416	0.452796	0.00513096	0.005004721	0.000905449	0.0439591	0.425932	3.5292	0.290428	0.294685	0.13098	0.283907	0.1496442	0.03344414
1270	-3737.617	-3722.505	-15.11274	0.2607389	0.2093076	0.3056323	0.04585379	0.0122819	0.514141	0.0106191	0.00496379	0.453209	0.00478506	0.01684991	0.000722081	0.0393117	0.40751	3.55246	0.305047	0.297002	0.132909	0.265042	0.0627037	0.2687227
1280	-3747.316	-3730.234	-17.08182	0.2621365	0.1853088	0.3009301	-0.2153688	0.0120066	0.526902	0.00911258	0.00678303	0.443052	0.00214333	0.2593258	0.000307238	0.0257532	0.344243	3.6297	0.286658	0.316703	0.135817	0.260822	0.04395704	5.899528
1290	-3735.894	-3719.989	-15.90534	0.2274218	0.1611135	0.3282253	-0.1279335	0.0116411	0.52844	0.00913917	0.00472464	0.444345	0.00170969	0.1398501	0.000100246	0.0147675	0.275034	3.7101	0.299238	0.316136	0.123118	0.261508	0.01191658	11.73576
1300	-3744.163	-3728.964	-15.19916	0.2749894	0.2458125	0.2511452	-0.1171673	0.0127288	0.50485	0.0192016	0.00566794	0.455883	0.00166846	0.1349508	0.00192231	0.0636829	0.492571	3.44182	0.294621	0.270025	0.154441	0.280912	0.01778357	7.588512
1310	-3740.731	-3723.246	-17.48443	0.2451833	0.1842571	0.2746828	0.289983	0.0118096	0.525172	0.0169767	0.00742295	0.437418	0.00120077	0.05886147	0.000294438	0.0252156	0.341341	3.63315	0.301263	0.287161	0.127368	0.284208	0.3488444	0.1687327
1320	-3745.79	-3730.513	-15.27721	0.220461	0.2078696	0.2698015	0.001522927	0.00816472	0.588585	0.0190266	0.00996355	0.372943	0.00131751	0.07026936	0.000689874	0.0384353	0.403883	3.55699	0.284312	0.294938	0.130066	0.290684	0.07179229	0.978787
1330	-3737.849	-3722.432	-15.41708	0.2542796	0.1778733	0.276468	-0.07018643	0.00824223	0.594173	0.0089277	0.0100581	0.376483	0.00211561	0.1133337	0.000224966	0.0220644	0.323505	3.65421	0.301395	0.310071	0.122561	0.265973	0.04314729	2.626671
1340	-3741.048	-3725.758	-15.28948	0.2379867	0.1968236	0.3187624	0.01445805	0.00994367	0.428602	0.0131108	0.0126199	0.533408	0.00231575	0.03552146	0.000475184	0.0319633	0.375317	3.59224	0.320668	0.29411	0.13093	0.254292	0.0499795	0.7107205
1350	-3736.437	-3721.454	-14.98249	0.259788	0.1754523	0.3056609	-0.06240044	0.0107143	0.516419	0.0128751	0.00197092	0.456955	0.00106615	0.06357234	0.000202097	0.0209211	0.316645	3.66223	0.280562	0.306959	0.128256	0.284224	0.001171896	54.24743
1360	-3737.603	-3722.371	-15.23232	0.2369289	0.2138735	0.2939595	-0.006136854	0.0132695	0.589797	0.00462571	0.00159682	0.38822	0.00249149	0.05924055	0.000831263	0.0421429	0.418888	3.53814	0.300312	0.30312	0.130691	0.265877	0.0531037	1.115564
1370	-3735.314	-3720.182	-15.13233	0.2469131	0.2246212	0.3292784	0.01596665	0.0128929	0.552285	0.00449445	0.00869572	0.416599	0.00503306	0.01915962	0.00113199	0.0490769	0.444828	3.50496	0.304644	0.294049	0.131277	0.27003	0.03512627	0.5454499
1380	-3741.301	-3723.84	-17.46129	0.249177	0.2196317	0.2558763	0.04060493	0.0136215	0.531131	0.0112182	0.0121161	0.427586	0.00432675	0.1867601	0.000984517	0.0458129	0.432932	3.52027	0.316616	0.303647	0.124814	0.254923	0.227365	0.8214108
1390	-3742.558	-3727.469	-15.08848	0.2225467	0.1803396	0.2875886	-0.008723147	0.0151803	0.485515	0.0102547	0.0148412	0.469067	0.00514109	0.05581469	0.000250181	0.0232586	0.33044	3.64605	0.293529	0.304614	0.155236	0.246621	0.04709154	1.185238
1400	-3744.284	-3726.804	-17.47963	0.2734097	0.1854726	0.2591295	0.2988264	0.00937323	0.491239	0.0147112	0.00465548	0.475032	0.00498868	0.05590944	0.000309268	0.0258374	0.344694	3.62916	0.303229	0.299438	0.153695	0.243639	0.3547358	0.1576087
1410	-3739.565	-3723.719	-15.84624	0.2686907	0.1853373	0.3094183	0.06322499	0.0143154	0.443585	0.00774387	0.00582032	0.52256	0.00597531	0.04895093	0.000307591	0.0257679	0.344321	3.6296	0.295582	0.310776	0.129547	0.264095	0.1121759	0.4363765
1420	-3739.269	-3721.992	-17.27769	0.2799267	0.2021539	0.2573626	0.278028	0.0179244	0.555414	0.011834	0.00573417	0.399293	0.00980043	0.05678655	0.000571749	0.0350272	0.389256	3.57515	0.301961	0.307122	0.138083	0.252834	0.3348145	0.169606
1430	-3733.978	-3718.684	-15.29453	0.2373156	0.1983795	0.2732972	-0.1109496	0.0183157	0.534909	0.0061779	0.00213583	0.433809	0.00465271	0.1267724	0.000502067	0.0328459	0.379415	3.58724	0.304922	0.296399	0.129095	0.269585	0.0158228	8.012004
1440	-3734.985	-3718.939	-16.04601	0.2540781	0.2086094	0.2589433	0.09912906	0.0187253	0.520817	0.00655804	0.00492478	0.443509	0.00546503	0.07328778	0.000706314	0.0388852	0.405751	3.55466	0.284156	0.301049	0.138549	0.276246	0.1724168	0.4250616
1450	-3739.405	-3723.846	-15.55853	0.259124	0.1778258	0.2707218	0.140674	0.0136239	0.520805	0.00918971	0.00892294	0.443499	0.00395908	0.01816274	0.000224499	0.0220416	0.323371	3.65436	0.303417	0.276866	0.152479	0.267238	0.1588367	0.1143484
1460	-3747.412	-3730.831	-16.58083	0.2410199	0.19027	0.2809939	-0.1740851	0.0171804	0.434801	0.0121633	0.0169505	0.512986	0.00591939	0.2303815	0.000373157	0.0283576	0.35779	3.61348	0.333909	0.29123	0.131196	0.243665	0.0562964	4.092296
1470	-3743.124	-3725.98	-17.14436	0.2351792	0.193991	0.3325184	-0.0644057	0.0160181	0.434664	0.00867005	0.00794511	0.527999	0.0047046	0.1787433	0.000428908	0.0303824	0.367794	3.6014	0.289607	0.284247	0.151655	0.274491	0.1143376	1.563294
1480	-3739.892	-3723.607	-16.28466	0.2338333	0.1849183	0.3492815	0.1212059	0.0109857	0.440648	0.00278541	0.00786589	0.535267	0.00244808	0.02412386	0.000302439	0.025553	0.343166	3.63098	0.294537	0.30046	0.133882	0.271121	0.1453298	0.165994
1490	-3742.984	-3726.157	-16.8267	0.2199413	0.2006542	0.3201965	0.1962619	0.0163578	0.584308	0.00438842	0.0104303	0.382267	0.00224777	0.04108539	0.000543292	0.0341537	0.385363	3.57994	0.279484	0.304363	0.110578	0.305575	0.2373472	0.1731025
1500	-3740.918	-3724.069	-16.84903	0.2361366	0.2110205	0.2929596	-0.08356563	0.0195245	0.511354	0.00158162	0.00828232	0.456269	0.00298896	0.1961043	0.000761795	0.0403653	0.411803	3.54707	0.280144	0.319901	0.119131	0.280824	0.1125386	1.742551
1510	-3739.84	-3724.681	-15.15872	0.235181	0.1975204	0.2487322	-0.03812773	0.0192143	0.503229	0.00549628	0.0217889	0.449019	0.00125249	0.09775465	0.000487093	0.0323574	0.377155	3.59	0.302994	0.286632	0.141048	0.269326	0.05962692	1.639438
1520	-3738.095	-3723.604	-14.4912	0.2330303	0.2038195	0.2803083	0.01778139	0.0193081	0.505686	0.00467006	0.0133236	0.451212	0.0058003	0.009605715	0.000604571	0.0360076	0.393553	3.56984	0.280698	0.286281	0.154553	0.278469	0.02738711	0.3507386
1530	-3736.696	-3721.897	-14.79867	0.2506604	0.17042	0.2359989	-0.03628787	0.0172986	0.559082	0.0069337	0.0077814	0.404253	0.00465132	0.08249514	0.000160157	0.0186392	0.302226	3.67897	0.285697	0.286335	0.139229	0.288739	0.04620727	1.785328
1540	-3741.78	-3725.301	-16.47871	0.2446094	0.2199834	0.2769017	-0.1084785	0.00926114	0.569406	0.00423899	0.0164295	0.399182	0.00148286	0.1937303	0.000994459	0.0460405	0.433779	3.51919	0.283591	0.305889	0.142113	0.268407	0.0852518	2.272448
1550	-3741.208	-3724.221	-16.98718	0.2460259	0.2084835	0.2775392	-0.2258541	0.00933243	0.573789	0.00432782	0.00521603	0.402255	0.0050804	0.2821997	0.000703498	0.0388085	0.405434	3.55505	0.277591	0.286419	0.135358	0.300632	0.05634565	5.008368
1560	-3740.489	-3723.536	-16.95387	0.2532181	0.1803788	0.2384063	0.1986892	0.0138103	0.595585	0.0108306	0.00282933	0.369987	0.00695808	0.08965847	0.000250597	0.0232778	0.330549	3.64592	0.31656	0.288525	0.131004	0.263911	0.2883477	0.3109388
1570	-3737.119	-3722.029	-15.09026	0.2509105	0.1817788	0.3156179	0.009647369	0.0108094	0.478488	0.0143675	0.00507558	0.477725	0.0135346	0.02819832	0.000265826	0.0239691	0.334461	3.6413	0.291749	0.309334	0.134902	0.264015	0.03784569	0.7450867
1580	-3738.83	-3723.941	-14.88923	0.2285958	0.1950758	0.2556356	0.08829758	0.0136854	0.480342	0.0144232	0.00528962	0.479576	0.00668374	0.01342073	0.000446229	0.0309839	0.370684	3.59789	0.292677	0.293495	0.148974	0.264855	0.1017183	0.1319401
1590	-3736.705	-3721.861	-14.8431	0.2462872	0.2027759	0.2674556	0.0848027	0.00853548	0.483745	0.0145253	0.00348938	0.482974	0.00673109	0.00532771	0.000583856	0.0353921	0.390864	3.57316	0.321466	0.291125	0.129267	0.258142	0.09013041	0.05911112
1600	-3736.434	-3720.987	-15.44627	0.2634066	0.1915529	0.267911	0.08294756	0.0168124	0.480825	0.012953	0.00439064	0.480059	0.00496071	0.04087625	0.000391748	0.0290489	0.361254	3.6093	0.291349	0.283161	0.13806	0.28743	0.1238238	0.3301162
1610	-3741.92	-3725.606	-16.31424	0.2800409	0.2092936	0.2716166	-0.137776	0.01918	0.490428	0.00480029	0.00546465	0.467151	0.0129759	0.1979367	0.000721762	0.0393031	0.407475	3.5525	0.310751	0.301265	0.136315	0.251669	0.0601607	3.290134
1620	-3736.961	-3719.12	-17.84145	0.2658289	0.2089391	0.2879511	0.2696451	0.0172508	0.51672	0.00763749	0.000807187	0.444689	0.0128952	0.07640363	0.000713731	0.0390864	0.406583	3.55362	0.303228	0.287777	0.134837	0.274158	0.3460488	0.2207886
1630	-3739.698	-3724.675	-15.02283	0.2643132	0.1978363	0.2432209	0.1278134	0.018912	0.56648	0.00647043	0.00223021	0.401841	0.00406642	0.008536416	0.000492562	0.0325366	0.377987	3.58898	0.286952	0.277938	0.130408	0.304703	0.1363499	0.06260671
1640	-3741.543	-3726.896	-14.64704	0.2869342	0.2335821	0.2347648	0.04828886	0.0254161	0.481815	0.00347325	0.00307621	0.469306	0.0169136	0.02947712	0.00143284	0.0551168	0.465561	3.47789	0.282408	0.295686	0.129066	0.29284	0.07776598	0.379049
1650	-3742.73	-3725.362	-17.36894	0.2773533	0.1970138	0.2822615	-0.2593819	0.0137275	0.494302	0.00656236	0.00292909	0.476101	0.00637718	0.3142362	0.000478414	0.0320707	0.375819	3.59163	0.296775	0.288928	0.125297	0.289	0.05485429	5.728562
1660	-3735.481	-3719.919	-15.56257	0.248331	0.2129929	0.2809479	-0.138921	0.0154189	0.532536	0.00958928	0.00458354	0.432502	0.00537003	0.1515646	0.000809373	0.0415912	0.41671	3.54089	0.299137	0.294052	0.140146	0.266665	0.01264357	11.98748
1670	-3733.18	-3716.26	-16.91972	0.2267964	0.1894356	0.2982441	0.08605255	0.0118183	0.550658	0.00801249	0.00599982	0.420196	0.00331547	0.1120534	0.000361413	0.0279118	0.355528	3.6162	0.305347	0.297988	0.13306	0.263605	0.1981059	0.5656235
1680	-3741.655	-3726.267	-15.38796	0.2335425	0.1824021	0.2911329	0.1279354	0.0119985	0.575181	0.00666587	0.00837693	0.383537	0.0142415	0.00187192	0.000272821	0.0242799	0.336197	3.63925	0.289392	0.308528	0.124536	0.277544	0.1298073	0.01442076
1690	-3746.977	-3728.104	-18.87331	0.2602554	0.2074843	0.2521064	0.4403013	0.0203679	0.505272	0.0124945	0.0032764	0.446923	0.0116664	0.07475997	0.000681416	0.0382017	0.402907	3.55821	0.264901	0.3274	0.14158	0.266119	0.5150613	0.1451477
1700	-3741.96	-3725.497	-16.46272	0.2378519	0.2015386	0.2793254	-0.188384	0.0170347	0.435448	0.00362421	0.00164015	0.527277	0.0149765	0.2308769	0.000559951	0.0346678	0.387662	3.57711	0.28043	0.303679	0.141254	0.274637	0.04249293	5.433302
1710	-3738.109	-3723.3	-14.80958	0.2634839	0.2256273	0.2591779	0.0385791	0.0161811	0.469236	0.00697059	0.00154721	0.489926	0.0161386	0.03003622	0.00116344	0.049744	0.447196	3.5019	0.285879	0.302194	0.130238	0.281689	0.06861532	0.437748
1720	-3740.772	-3724.9	-15.87254	0.2359147	0.1893254	0.2957686	-0.02694645	0.017982	0.508318	0.00709275	0.00315297	0.460535	0.00292014	0.1047024	0.000359882	0.0278532	0.355229	3.61656	0.270293	0.325672	0.133145	0.27089	0.07775599	1.346551
1730	-3736.837	-3722.11	-14.72633	0.2888125	0.2000026	0.2768375	0.01070516	0.0184834	0.503443	0.00435413	0.00817674	0.456119	0.00942364	0.02877577	0.000531247	0.033777	0.383665	3.58203	0.307072	0.313313	0.123465	0.25615	0.03948093	0.7288524
1740	-3734.219	-3719.359	-14.85984	0.2548834	0.1810388	0.2842401	-0.04375588	0.0164853	0.503223	0.0048576	0.00891924	0.455919	0.0105952	0.05970101	0.000257695	0.0236025	0.332396	3.64374	0.293049	0.304653	0.134114	0.268184	0.01594513	3.744153
1750	-3737.03	-3721.247	-15.78348	0.2113128	0.2097978	0.2961016	-0.1111285	0.0189704	0.476209	0.00610368	0.00889288	0.479351	0.0104732	0.1444777	0.000733296	0.0396121	0.408742	3.55091	0.299971	0.300171	0.139377	0.26048	0.03334916	4.332273
1760	-3736.549	-3718.648	-17.90144	0.2135356	0.1817605	0.3186581	0.1386094	0.0131042	0.566073	0.00816897	0.0100381	0.39527	0.00734564	0.1343718	0.000265623	0.02396	0.33441	3.64136	0.305358	0.310591	0.129561	0.25449	0.2729812	0.4922382
1770	-3737.724	-3721.307	-16.41702	0.2165234	0.2236639	0.3616932	0.1744527	0.0172444	0.497396	0.000904879	0.00803063	0.47424	0.00218472	0.00106479	0.00110261	0.0484449	0.442565	3.50789	0.289861	0.287781	0.14229	0.280067	0.1755175	0.006066577
1780	-3747.971	-3732.295	-15.67565	0.2131944	0.1653245	0.3479606	0.01715347	0.013637	0.501194	0.00128747	0.00381884	0.477861	0.0022014	0.04144923	0.000124733	0.0164622	0.287417	3.696	0.328294	0.257141	0.134788	0.279777	0.05860271	0.7072921
1790	-3740.968	-3723.926	-17.04211	0.2303581	0.1882588	0.2986553	0.08753163	0.0189742	0.525871	0.000799227	0.0033072	0.448789	0.00225953	0.1174196	0.000345308	0.0272884	0.352326	3.62004	0.287424	0.304019	0.12868	0.279877	0.2049513	0.5729149
1800	-3741.071	-3725.419	-15.65225	0.2351234	0.2075374	0.2911293	-0.04413811	0.0192957	0.534781	0.00101605	0.003656	0.438953	0.00229781	0.1046452	0.000682578	0.0382339	0.403042	3.55804	0.294469	0.302072	0.133577	0.269882	0.06050707	1.72947
1810	-3738.721	-3723.199	-15.52183	0.29013	0.1723387	0.250966	0.1635764	0.0159312	0.531214	0.00607987	0.00390518	0.436025	0.00684483	0.01288169	0.00017529	0.019494	0.307748	3.67258	0.308774	0.287555	0.134154	0.269518	0.1764581	0.0730014
1820	-3739.216	-3724.199	-15.01669	0.292527	0.2234594	0.2421407	-0.1273416	0.0167759	0.559377	0.00549977	0.0193858	0.397859	0.00110312	0.1354252	0.0010964	0.0483102	0.442081	3.50851	0.292882	0.283583	0.132389	0.291146	0.0080836	16.75307
1830	-3737.503	-3720.047	-17.45618	0.2922833	0.1981656	0.2747149	-0.2471585	0.0129414	0.547593	0.0085482	0.00150698	0.426926	0.00248398	0.3183993	0.000498309	0.032724	0.378854	3.58792	0.303134	0.285778	0.139212	0.271877	0.07124082	4.469338
1840	-3740.627	-3724.789	-15.83745	0.2857596	0.2105526	0.2498621	-0.1436279	0.0105171	0.544717	0.00848516	0.00133555	0.424684	0.0102608	0.1860302	0.000750801	0.0400765	0.410634	3.54854	0.267135	0.308974	0.144415	0.279476	0.04240228	4.387268
1850	-3737.738	-3722.005	-15.73305	0.2757129	0.1854429	0.2368217	-0.1583459	0.00998758	0.555616	0.0153353	0.00186373	0.403302	0.0138963	0.1966548	0.000308899	0.0258221	0.344612	3.62926	0.278618	0.30779	0.128247	0.285345	0.03830895	5.133392
1860	-3741.25	-3724.588	-16.66245	0.2760366	0.2254273	0.2527115	0.08763592	0.0115449	0.497207	0.0168554	0.0016192	0.464237	0.00853686	0.1187214	0.00115714	0.0496111	0.446726	3.50251	0.314081	0.293696	0.141935	0.250288	0.2063573	0.5753195
1870	-3743.076	-3725.626	-17.45081	0.2642489	0.2211973	0.247929	0.3514991	0.0181187	0.503796	0.0163991	0.00599618	0.451668	0.00402254	0.03594038	0.0010293	0.046829	0.436692	3.51545	0.276746	0.322634	0.14489	0.255731	0.3874394	0.09276385
